time_seconds,src_node_id,dst_node_id,fragment_id,success,rssi_dbm
34.7185,101,61,1,true,-85.6167
34.7185,101,62,1,true,-89.4486
34.7237,84,94,2,false,0
34.7237,84,94,8,false,0
34.7237,93,94,2,false,0
34.7237,93,94,8,false,0
34.7307,100,4294967295,9,true,-85.2696
34.7307,100,0,9,true,-85.2696
34.7307,100,2,9,true,-91.8111
34.7307,100,3,9,true,-93.2198
34.7307,100,10,9,true,-76.4014
34.7307,100,11,9,true,-67.8363
34.7307,100,12,9,true,-89.0717
34.7307,100,13,9,true,-84.511
34.7307,100,20,9,true,-74.6284
34.7307,100,21,9,true,-76.546
34.7307,100,23,9,true,-88.2392
34.7307,100,30,9,true,-85.8372
34.7307,100,31,9,true,-78.2139
34.7307,100,32,9,true,-88.7968
34.7307,100,41,9,true,-85.7327
34.7673,100,4294967295,0,true,-89.0145
34.7673,100,1,0,true,-89.0145
34.7673,100,2,0,true,-90.8514
34.7673,100,10,0,true,-79.971
34.7673,100,11,0,true,-77.5815
34.7673,100,12,0,true,-85.3338
34.7673,100,13,0,true,-88.1186
34.7673,100,20,0,true,-82.3422
34.7673,100,21,0,true,-79.6102
34.7673,100,22,0,true,-87.7731
34.7673,100,30,0,true,-87.6998
34.8821,102,4294967295,8,true,-77.5833
34.8821,102,0,8,true,-74.3173
34.8821,102,1,8,true,-74.6471
34.8821,102,2,8,true,-92.181
34.8821,102,10,8,true,-76.1278
34.8821,102,11,8,true,-76.6225
34.8821,102,12,8,true,-84.8214
34.8821,102,13,8,true,-86.2446
34.8821,102,20,8,true,-84.3324
34.8821,102,21,8,true,-94.528
34.8821,102,22,8,true,-94.3387
34.9216,102,4294967295,2,true,-87.6543
34.9216,102,0,2,true,-73.0249
34.9216,102,1,2,true,-77.5735
34.9216,102,2,2,true,-93.3328
34.9216,102,3,2,true,-87.3227
34.9216,102,10,2,true,-78.3973
34.9216,102,11,2,true,-74.0848
34.9216,102,12,2,true,-71.3411
34.9216,102,20,2,true,-87.7513
34.9216,102,21,2,true,-84.0386
34.9216,102,30,2,true,-89.5019
34.9216,102,31,2,true,-86.6839
34.9694,32,42,3,false,0
34.9694,32,42,6,false,0
34.9694,32,42,9,false,0
34.9694,41,42,9,false,0
35.0015,61,71,1,false,0
35.0015,61,71,7,false,0
35.2732,101,4294967295,4,true,-87.464
35.2732,101,21,4,true,-87.464
35.2732,101,22,4,true,-84.9172
35.2732,101,30,4,true,-89.442
35.2732,101,31,4,true,-81.2766
35.2732,101,33,4,true,-88.0227
35.2732,101,40,4,true,-85.1861
35.2732,101,41,4,true,-76.6658
35.2732,101,42,4,true,-78.2533
35.2732,101,50,4,true,-85.0139
35.2732,101,51,4,true,-76.5268
35.2732,101,52,4,true,-80.1849
35.2732,101,53,4,true,-83.2582
35.2732,101,60,4,true,-90.7468
35.2732,101,61,4,true,-90.4024
35.2732,101,62,4,true,-83.0346
35.2732,101,63,4,true,-93.1047
35.2732,101,71,4,true,-91.9003
35.3431,102,4294967295,5,true,-73.2633
35.3431,102,0,5,true,-81.3193
35.3431,102,1,5,true,-72.7076
35.3431,102,2,5,true,-82.0961
35.3431,102,3,5,true,-91.7733
35.3431,102,10,5,true,-74.9532
35.3431,102,11,5,true,-75.5832
35.3431,102,12,5,true,-84.7025
35.3431,102,13,5,true,-86.4733
35.3431,102,20,5,true,-91.993
35.3431,102,21,5,true,-84.2772
35.3431,102,30,5,true,-88.4477
35.3526,100,4294967295,3,true,-86.0842
35.3526,100,0,3,true,-86.0842
35.3526,100,1,3,true,-89.6977
35.3526,100,2,3,true,-93.194
35.3526,100,3,3,true,-82.8188
35.3526,100,10,3,true,-82.6626
35.3526,100,11,3,true,-79.12
35.3526,100,12,3,true,-85.7573
35.3526,100,13,3,true,-94.5721
35.3526,100,20,3,true,-81.9833
35.3526,100,21,3,true,-73.0643
35.3526,100,22,3,true,-91.241
35.3526,100,23,3,true,-85.5921
35.3526,100,30,3,true,-90.2132
35.3526,100,31,3,true,-91.3603
35.3526,100,32,3,true,-89.0914
35.3526,100,33,3,true,-84.8242
35.3526,100,40,3,true,-91.8842
35.3526,100,41,3,true,-89.7185
35.3526,100,42,3,true,-85.2126
35.3887,44,54,5,false,0
35.3887,53,54,1,false,0
35.3887,53,54,4,false,0
35.3887,53,54,5,false,0
35.3887,64,54,5,false,0
