config_id,regime,m_policy,r_family,r_idx,r_params,f_family,f_idx,f_params,R_cluster_m,C_clusters,T_miss_mult,k_star,m_at_kstar,T_at_kstar,at_lower,at_upper,interior,rel_depth,interior_meaningful,quasiconvex,n_violations,max_violation_rel,quasiconvex_even_k,k_star_even_k,theta_at_kstar,passes_at_kstar,T1_at_kstar,T2_at_kstar,r_at_kstar,f_at_kstar,N_at_kstar,T1_share_at_kstar,schema_version,prov_id
57,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",150.0,44.4444,3.0,3,3,3900.4970524658393,0,0,1,0.011982244495252863,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,342.4695664686437,0.6257993532402721,0.24213532410161678,11.145233989210512,0.5197311860359682,1,1d478b3dd653a6b1
58,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",150.0,44.4444,10.0,5,5,6963.229485997292,0,0,1,0.33682612140828044,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,315.0968371445727,0.8030131531908138,0.2099017612125391,9.922078556980011,0.5456018321568262,1,1d478b3dd653a6b1
59,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",exp-decay,2,"{""f0"": 0.3, ""f_floor"": 0.0, ""k_f"": 14.0}",150.0,44.4444,30.0,8,8,10447.657817267025,0,0,1,1.3571688584262998,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,277.2701282984197,0.9212113832894265,0.16941543660232777,8.281370906790555,0.6412195698158547,1,1d478b3dd653a6b1
60,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,1.0,2,2,3354.3466159652535,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,2305.5927465329355,0.4817170521577339,0.3077861033362291,123.28837228331314,0.44055970196693073,1,1d478b3dd653a6b1
61,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,3.0,3,3,4821.006818076359,0,0,1,0.013517188164096928,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,1813.4039176217611,0.6257993532402721,0.2317315283859849,93.08667917924825,0.4204951446255682,1,1d478b3dd653a6b1
62,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,10.0,5,5,7794.52781373676,0,0,1,0.3147129401163764,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,1350.320636949423,0.8030131531908138,0.16206565966927625,65.46721136123205,0.4874125612321363,1,1d478b3dd653a6b1
63,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",50.0,400.0,30.0,8,8,11148.083296163117,0,0,1,1.2932940563630535,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,1037.601026940856,0.9212113832894265,0.11662912394210094,47.4562318361877,0.6009322385918052,1,1d478b3dd653a6b1
64,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,1.0,2,2,2806.37612549312,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1168.0567427364474,0.4817170521577339,0.3077861033362291,54.89146043081778,0.5265829950587133,1,1d478b3dd653a6b1
65,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,3.0,3,3,4270.046366526459,0,0,1,0.015961516931616557,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,932.993209785247,0.6257993532402721,0.2317315283859849,41.590783982362716,0.47475127555978675,1,1d478b3dd653a6b1
66,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,10.0,5,5,7280.40836546145,0,0,1,0.33228736651090474,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,710.0827451634295,0.8030131531908138,0.16206565966927625,29.452620323615093,0.5218320971268428,1,1d478b3dd653a6b1
67,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",75.0,177.7778,30.0,8,8,10706.15524603715,0,0,1,1.3367737621513818,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,557.8761145673802,0.9212113832894265,0.11662912394210094,21.53864873794305,0.6257374843925336,1,1d478b3dd653a6b1
68,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,1.0,2,2,2599.312693637298,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,738.2122293891778,0.4817170521577339,0.3077861033362291,30.95254128244441,0.5685310386244904,1,1d478b3dd653a6b1
69,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,3.0,3,3,4060.150183342532,0,0,1,0.0174843701588798,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,597.5882879087327,0.6257993532402721,0.2317315283859849,23.567220663452776,0.4992943284523928,1,1d478b3dd653a6b1
70,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,10.0,5,5,7082.485809386615,0,0,1,0.3402826227915707,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,463.60788321580225,0.8030131531908138,0.16206565966927625,16.847513460449164,0.5364148785520245,1,1d478b3dd653a6b1
71,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",100.0,100.0,30.0,8,8,10534.381647579288,0,0,1,1.355221224238109,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,371.41120371869044,0.9212113832894265,0.11662912394210094,12.46749465355742,0.6359407581090099,1,1d478b3dd653a6b1
72,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,1.0,2,2,2496.5153427778923,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,524.8144466057995,0.4817170521577339,0.3077861033362291,19.872241562340164,0.5919410628492618,1,1d478b3dd653a6b1
73,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,3.0,3,3,3955.2847460295216,0,0,1,0.01847079536641392,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,430.0179048937345,0.6257993532402721,0.2317315283859849,15.22488564155732,0.512531989319572,1,1d478b3dd653a6b1
74,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,10.0,5,5,6982.8603134670575,0,0,1,0.3446832507189697,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,339.5432953274324,0.8030131531908138,0.16206565966927625,11.013149712355219,0.5440679885807773,1,1d478b3dd653a6b1
75,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",125.0,64.0,30.0,8,8,10447.386568289343,0,0,1,1.3649935539610696,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,276.9756801591518,0.9212113832894265,0.11662912394210094,8.268846191641787,0.6412362180131473,1,1d478b3dd653a6b1
76,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,1.0,2,2,2436.935145665074,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,401.1314736947437,0.4817170521577339,0.3077861033362291,13.853313319320575,0.6064133253821677,1,1d478b3dd653a6b1
77,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,3.0,3,3,3894.212635389875,0,0,1,0.019143579374466795,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,332.4273428015456,0.6257993532402721,0.2317315283859849,10.693246864231392,0.5205699197791525,1,1d478b3dd653a6b1
78,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,10.0,5,5,6924.548546584767,0,0,1,0.34740265675778137,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,266.92709140775156,0.8030131531908138,0.16206565966927625,7.843865701044926,0.5486495963931576,1,1d478b3dd653a6b1
79,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,0,"{""b"": 0.7, ""f0"": 0.5, ""f_floor"": 0.0}",150.0,44.4444,30.0,8,8,10396.295651234102,0,0,1,1.370885026697468,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,221.515100772033,0.9212113832894265,0.11662912394210094,5.988098878996256,0.6443874699134756,1,1d478b3dd653a6b1
80,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,1.0,2,2,3071.2613255542037,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,1717.9338933886715,0.4817170521577339,0.21763764082403103,87.31913574094611,0.48116711304492144,1,1d478b3dd653a6b1
81,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,3.0,3,3,4407.519003681443,0,0,1,0.044371670348068395,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,1152.6684722206849,0.6257993532402721,0.1337902602933718,54.00811321029562,0.4599435549828856,1,1d478b3dd653a6b1
82,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,10.0,5,5,7284.472544169375,0,0,1,0.3679070417227984,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,715.1439059822483,0.8030131531908138,0.07247796636776956,29.721721733930867,0.5215409547159963,1,1d478b3dd653a6b1
83,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",50.0,400.0,30.0,8,8,10629.239126205077,0,0,1,1.378603733750666,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,474.3815754992422,0.9212113832894265,0.04123462221165295,17.373825645738954,0.6302654942304438,1,1d478b3dd653a6b1
84,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,1.0,2,2,2670.2204428186956,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,885.4101516212932,0.4817170521577339,0.21763764082403103,38.955215557828105,0.5534336872439917,1,1d478b3dd653a6b1
85,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,3.0,3,3,4068.7663731063685,0,0,1,0.032757036384473005,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,611.3565823616163,0.6257993532402721,0.1337902602933718,24.276944256212996,0.49823700190978554,1,1d478b3dd653a6b1
86,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,10.0,5,5,7028.253492539641,0,0,1,0.36071364184880095,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,396.07185764576064,0.8030131531908138,0.07247796636776956,13.615506985537632,0.5405540322814602,1,1d478b3dd653a6b1
87,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",75.0,177.7778,30.0,8,8,10446.123460616085,0,0,1,1.381908186667851,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,275.604542441826,0.9212113832894265,0.04123462221165295,8.210576265371632,0.641313753990048,1,1d478b3dd653a6b1
88,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",100.0,100.0,1.0,2,2,2517.079573230365,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,567.5038850642477,0.4817170521577339,0.21763764082403103,22.027843493736807,0.5871049771886517,1,1d478b3dd653a6b1
89,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",100.0,100.0,3.0,3,3,3937.4431977919394,0,0,1,0.028308480465793495,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,401.5078910287441,0.6257993532402721,0.1337902602933718,13.871035122284079,0.5148544010348387,1,1d478b3dd653a6b1
90,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",100.0,100.0,10.0,5,5,6927.111564222912,0,0,1,0.3584737951506478,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,270.1188419139059,0.8030131531908138,0.07247796636776956,7.9783318236,0.5484465971228729,1,1d478b3dd653a6b1
91,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",100.0,100.0,30.0,8,8,10372.904054035535,0,0,1,1.383957857064694,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,196.12288610459916,0.9212113832894265,0.04123462221165295,5.003438982243068,0.6458406070540006,1,1d478b3dd653a6b1
92,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",125.0,64.0,1.0,2,2,2440.402388806627,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,408.3291494382595,0.4817170521577339,0.21763764082403103,14.19288842407169,0.6055517533508413,1,1d478b3dd653a6b1
93,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",125.0,64.0,3.0,3,3,3870.9614113065236,0,0,1,0.026160848727593583,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,295.27290350249393,0.6257993532402721,0.1337902602933718,9.054585751722694,0.5236967625889215,1,1d478b3dd653a6b1
94,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",125.0,64.0,10.0,5,5,6875.367136644548,0,0,1,0.3575453013863751,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,205.68100876913687,0.8030131531908138,0.07247796636776956,5.369125034360295,0.5525742392780343,1,1d478b3dd653a6b1
95,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",125.0,64.0,30.0,8,8,10335.31161867491,0,0,1,1.38521002997422,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,155.31527555772306,0.9212113832894265,0.04123462221165295,3.518992582623562,0.6481897109968439,1,1d478b3dd653a6b1
96,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",150.0,44.4444,1.0,2,2,2395.652040542536,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,315.4315697000221,0.4817170521577339,0.21763764082403103,9.936863447957304,0.6168633509433884,1,1d478b3dd653a6b1
97,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",150.0,44.4444,3.0,3,3,3831.860048132952,0,0,1,0.024953586409715477,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,232.79063507074767,0.6257993532402721,0.1337902602933718,6.438242883763425,0.5290407096667357,1,1d478b3dd653a6b1
98,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",150.0,44.4444,10.0,5,5,6844.789068535017,0,0,1,0.35707206027637284,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,167.60184656858294,0.8030131531908138,0.07247796636776956,3.951778136501691,0.5550427817787651,1,1d478b3dd653a6b1
99,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,1,"{""b"": 1.2, ""f0"": 0.5, ""f_floor"": 0.01}",150.0,44.4444,30.0,8,8,10313.154804010139,0,0,1,1.3859952706169236,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,131.26345089870304,0.9212113832894265,0.04123462221165295,2.712626637151238,0.6495822838387239,1,1d478b3dd653a6b1
100,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",50.0,400.0,1.0,2,2,2594.3924693956574,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,727.9982994076634,0.4817170521577339,0.075,30.40671705215773,0.569609248737788,1,1d478b3dd653a6b1
101,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",50.0,400.0,3.0,3,3,3938.1707901779246,0,0,1,0.0477501732779536,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,402.6705518436162,0.6257993532402721,0.03333333333333333,13.92579935324027,0.5147592796797623,1,1d478b3dd653a6b1
102,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",50.0,400.0,10.0,5,5,6879.963022156153,0,0,1,0.379020846724515,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,211.4043091825156,0.8030131531908138,0.012,5.591013153190814,0.552205114046953,1,1d478b3dd653a6b1
103,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",50.0,400.0,30.0,8,8,10315.395921776737,0,0,1,1.4047432793145689,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,133.69624515988056,0.9212113832894265,0.0046875,2.7915238832894262,0.6494411559161296,1,1d478b3dd653a6b1
104,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",75.0,177.7778,1.0,2,2,2435.7752593071687,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,398.72365700502996,0.4817170521577339,0.075,13.740050385491067,0.6067020919835506,1,1d478b3dd653a6b1
105,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",75.0,177.7778,3.0,3,3,3833.104386157768,0,0,1,0.03508840824855719,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,234.7790328189613,0.6257993532402721,0.03333333333333333,6.518391945832865,0.5288689675471911,1,1d478b3dd653a6b1
106,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",75.0,177.7778,10.0,5,5,6820.8167999512625,0,0,1,0.36772405648327955,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,137.74895002697724,0.8030131531908138,0.012,2.924346486524147,0.5569935209688822,1,1d478b3dd653a6b1
107,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",75.0,177.7778,30.0,8,8,10284.008560838065,0,0,1,1.3966590129194207,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,99.62441158505447,0.9212113832894265,0.0046875,1.7498572166227597,0.6514232861184314,1,1d478b3dd653a6b1
108,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",100.0,100.0,1.0,2,2,2373.005964493481,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,268.42041253293115,0.4817170521577339,0.075,7.906717052157734,0.6227502027112981,1,1d478b3dd653a6b1
109,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",100.0,100.0,3.0,3,3,3790.609822627459,0,0,1,0.030133093518521777,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,166.87457860327595,0.6257993532402721,0.03333333333333333,3.925799353240272,0.5347978436363333,1,1d478b3dd653a6b1
110,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",100.0,100.0,10.0,5,5,6796.88931248433,0,0,1,0.3633039323334309,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,107.95181984068367,0.8030131531908138,0.012,1.9910131531908137,0.5589543378778271,1,1d478b3dd653a6b1
111,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",100.0,100.0,30.0,8,8,10271.750551146433,0,0,1,1.3934082500392748,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,86.31800882669737,0.9212113832894265,0.0046875,1.3852738832894265,0.652200675806278,1,1d478b3dd653a6b1
112,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",125.0,64.0,1.0,2,2,2340.748112068245,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,201.45609752530493,0.4817170521577339,0.075,5.2067170521577335,0.6313323239712815,1,1d478b3dd653a6b1
113,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",125.0,64.0,3.0,3,3,3768.579445145777,0,0,1,0.027595365003611854,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,131.670998785539,0.6257993532402721,0.03333333333333333,2.725799353240272,0.5379241671073361,1,1d478b3dd653a6b1
114,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",125.0,64.0,10.0,5,5,6784.707076821077,0,0,1,0.36099730914930306,1,1,0,0.0,1,6,64.27081834353626,2.5708327337414505,3799.150765288558,92.78116464674774,0.8030131531908138,0.012,1.5590131531908138,0.5599579646213144,1,1d478b3dd653a6b1
115,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",125.0,64.0,30.0,8,8,10265.732540098437,0,0,1,1.391669037073771,1,1,0,0.0,1,8,113.33211922164725,4.53328476886589,6699.242651171213,79.78529423245763,0.9212113832894265,0.0046875,1.2165238832894265,0.652583011003224,1,1d478b3dd653a6b1
116,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",150.0,44.4444,1.0,2,2,2321.56683692938,1,0,0,0.0,0,1,0,0.0,1,2,20.613381509127453,0.8245352603650982,1477.7899454234348,161.63754625553463,0.4817170521577339,0.075,3.740050385491067,0.6365485248652301,1,1d478b3dd653a6b1
117,all-k,equal-k,sat-exp,0,"{""k_r"": 3.0, ""r_inf"": 0.99}",power-law,2,"{""b"": 2.0, ""f0"": 0.3, ""f_floor"": 0.0}",150.0,44.4444,3.0,3,3,3755.4833352772603,0,0,1,0.026071254036420747,1,1,0,0.0,1,2,34.29462295175867,1.3717849180703467,2027.209959207869,110.74398791423107,0.6257993532402721,0.03333333333333333,2.07394750138842,0.5398000145987077,1,1d478b3dd653a6b1
